Date,AMAR,BIDI,SPXI11,MGLU,NTCO,BOVA,BRFS,GGBR,VALE3
2019-12-18,12.109999656677246,14.818278312683105,136.3000030517578,12.132499694824219,36.7599983215332,110.16000366210938,34.33000183105469,17.829999923706055,53.470001220703125
2019-12-19,12.1899995803833,14.581798553466797,136.8699951171875,12.154999732971191,38.849998474121094,110.81999969482422,34.369998931884766,18.270000457763672,54.0
2019-12-20,12.369999885559082,14.555152893066406,138.60000610351562,12.147500038146973,39.040000915527344,110.83999633789062,34.810001373291016,19.149999618530273,54.790000915527344
2019-12-23,12.789999961853027,14.45190143585205,137.49000549316406,12.1850004196167,39.849998474121094,111.66999816894531,34.529998779296875,19.459999084472656,54.58000183105469
2019-12-26,13.229999542236328,14.651742935180664,137.36000061035156,12.272500038146973,39.439998626708984,112.80999755859375,35.18000030517578,19.889999389648438,54.790000915527344
2019-12-27,13.180000305175781,14.8316011428833,137.14999389648438,12.182499885559082,38.869998931884766,112.16999816894531,35.2400016784668,19.8799991607666,53.599998474121094
2019-12-30,13.279999732971191,15.614315032958984,135.47000122070312,11.925000190734863,38.66999816894531,111.2300033569336,35.20000076293945,20.0,53.29999923706055
2020-01-02,13.460000038146973,15.151348114013672,137.0,12.332500457763672,38.33000183105469,114.23999786376953,35.880001068115234,20.760000228881836,54.33000183105469
2020-01-03,13.949999809265137,15.504402160644531,137.3300018310547,12.22249984741211,41.0,113.80000305175781,35.939998626708984,20.420000076293945,53.93000030517578
2020-01-06,13.630000114440918,16.79338264465332,138.05999755859375,12.232500076293945,40.130001068115234,112.58999633789062,35.56999969482422,20.3700008392334,53.61000061035156
2020-01-07,13.670000076293945,17.52946662902832,137.64999389648438,12.197500228881836,40.779998779296875,112.23999786376953,35.15999984741211,20.690000534057617,54.0
2020-01-08,13.869999885559082,17.42621421813965,138.3699951171875,12.572500228881836,40.9900016784668,111.94999694824219,36.5099983215332,20.770000457763672,54.0099983215332
2020-01-09,14.3100004196167,16.826690673828125,140.19000244140625,13.020000457763672,42.0,111.66000366210938,36.84000015258789,20.65999984741211,53.29999923706055
2020-01-10,14.289999961853027,18.26222038269043,140.2100067138672,12.949999809265137,42.88999938964844,111.27999877929688,36.34000015258789,20.940000534057617,53.36000061035156
2020-01-13,14.369999885559082,18.172292709350586,142.58999633789062,13.557499885559082,43.72999954223633,113.08000183105469,36.70000076293945,21.84000015258789,55.29999923706055
2020-01-14,14.1899995803833,17.845882415771484,141.97999572753906,13.5,44.2599983215332,113.31999969482422,36.54999923706055,21.420000076293945,55.63999938964844
2020-01-15,13.859999656677246,18.062379837036133,144.08999633789062,13.414999961853027,44.58000183105469,112.18000030517578,36.470001220703125,21.100000381469727,55.459999084472656
2020-01-16,13.569999694824219,18.848424911499023,145.3300018310547,13.364999771118164,45.40999984741211,112.3499984741211,35.869998931884766,21.299999237060547,55.16999816894531
2020-01-17,13.670000076293945,18.885061264038086,145.08999633789062,13.587499618530273,45.880001068115234,114.0999984741211,35.75,21.56999969482422,57.0
2020-01-20,13.6899995803833,18.878400802612305,145.6999969482422,14.0,46.5,114.41000366210938,36.04999923706055,22.270000457763672,57.36000061035156
2020-01-21,14.079999923706055,18.96832847595215,146.52999877929688,13.977499961853027,45.95000076293945,112.6500015258789,35.43000030517578,21.799999237060547,56.029998779296875
2020-01-22,13.949999809265137,18.172292709350586,145.5500030517578,13.922499656677246,47.75,114.0999984741211,35.599998474121094,22.06999969482422,56.29999923706055
2020-01-23,13.970000267028809,18.551992416381836,145.25,14.145000457763672,49.380001068115234,115.20999908447266,34.84000015258789,22.15999984741211,55.5
2020-01-24,14.1899995803833,18.152307510375977,144.32000732421875,14.037500381469727,49.18000030517578,114.0,33.83000183105469,21.670000076293945,53.79999923706055
2020-01-27,13.699999809265137,17.309640884399414,142.75,13.449999809265137,47.470001220703125,110.29000091552734,31.780000686645508,19.950000762939453,50.5099983215332
2020-01-28,13.869999885559082,16.98989486694336,143.6999969482422,14.2475004196167,49.040000915527344,112.30000305175781,31.360000610351562,20.200000762939453,51.20000076293945
2020-01-29,13.850000381469727,16.876649856567383,144.9499969482422,14.322500228881836,48.349998474121094,110.87999725341797,31.100000381469727,20.139999389648438,50.75
2020-01-30,13.699999809265137,15.924070358276367,146.0800018310547,14.125,48.95000076293945,111.19000244140625,30.600000381469727,20.739999771118164,51.5
2020-01-31,13.40999984741211,15.980691909790039,144.47999572753906,13.949999809265137,47.58000183105469,108.9000015258789,30.549999237060547,20.049999237060547,50.27000045776367
2020-02-03,13.5600004196167,16.123912811279297,144.47999572753906,14.132499694824219,47.790000915527344,110.41999816894531,31.56999969482422,20.549999237060547,50.90999984741211
2020-02-04,13.5,16.826690673828125,147.02999877929688,14.414999961853027,48.52000045776367,111.20999908447266,32.18000030517578,21.43000030517578,52.27000045776367
2020-02-05,13.550000190734863,16.570226669311523,148.22000122070312,14.324999809265137,48.5,111.7699966430664,32.06999969482422,21.399999618530273,52.9900016784668
2020-02-06,13.390000343322754,16.473636627197266,150.19000244140625,13.957500457763672,47.040000915527344,110.94999694824219,31.850000381469727,21.239999771118164,53.279998779296875
2020-02-07,13.069999694824219,16.05729866027832,150.6699981689453,13.557499885559082,45.56999969482422,109.3499984741211,31.540000915527344,20.25,52.099998474121094
2020-02-10,12.5600004196167,15.41114330291748,152.02999877929688,13.095000267028809,44.97999954223633,108.79000091552734,30.84000015258789,19.93000030517578,50.189998626708984
2020-02-11,13.260000228881836,15.960707664489746,152.4199981689453,13.567500114440918,47.79999923706055,111.30000305175781,30.899999618530273,21.09000015258789,52.04999923706055
2020-02-12,13.0600004196167,16.580217361450195,154.22999572753906,13.984999656677246,49.279998779296875,112.44999694824219,31.25,21.280000686645508,53.06999969482422
2020-02-13,13.369999885559082,16.23715591430664,153.94000244140625,14.262499809265137,49.16999816894531,110.9000015258789,31.329999923706055,21.18000030517578,52.13999938964844
2020-02-14,13.59000015258789,15.797504425048828,152.2899932861328,14.082500457763672,50.88999938964844,110.08000183105469,30.899999618530273,20.5,51.0
2020-02-17,13.600000381469727,15.484417915344238,157.97999572753906,14.712499618530273,50.619998931884766,110.80000305175781,31.0,20.700000762939453,53.40999984741211
2020-02-18,13.989999771118164,15.277915000915527,154.22000122070312,14.555000305175781,49.856109619140625,111.13999938964844,30.850000381469727,20.520000457763672,52.79999923706055
2020-02-19,14.15999984741211,15.414472579956055,155.05999755859375,14.46500015258789,50.346073150634766,112.08000183105469,31.15999984741211,20.43000030517578,52.810001373291016
2020-02-20,14.350000381469727,15.414472579956055,155.3699951171875,14.135000228881836,49.99610137939453,110.19999694824219,30.68000030517578,19.530000686645508,52.20000076293945
2020-02-21,15.279999732971191,15.487749099731445,153.69000244140625,14.112500190734863,48.4962158203125,109.44999694824219,30.360000610351562,19.100000381469727,50.130001068115234
2020-02-27,13.65999984741211,15.38782787322998,140.35000610351562,12.5625,45.52644729614258,99.19999694824219,27.530000686645508,17.09000015258789,44.470001220703125
2020-02-28,13.720000267028809,14.881562232971191,138.9499969482422,12.630000114440918,45.50645065307617,100.5999984741211,27.040000915527344,16.93000030517578,44.310001373291016
2020-03-02,14.0,15.667606353759766,145.16000366210938,13.137499809265137,44.80650329589844,102.98999786376953,28.200000762939453,17.309999465942383,46.36000061035156
2020-03-03,13.4399995803833,14.881562232971191,142.3000030517578,13.212499618530273,44.49652862548828,101.75,26.149999618530273,17.459999084472656,46.349998474121094
2020-03-04,13.649999618530273,14.864908218383789,150.2100067138672,13.112500190734863,44.16655349731445,103.0999984741211,26.65999984741211,18.329999923706055,48.56999969482422
2020-03-05,12.59000015258789,13.565936088562012,146.5500030517578,11.947500228881836,41.24678039550781,98.79000091552734,25.600000381469727,17.43000030517578,46.849998474121094
2020-03-06,12.020000457763672,12.496781349182129,144.47999572753906,11.332500457763672,39.79689407348633,94.4000015258789,23.110000610351562,16.149999618530273,44.61000061035156
2020-03-09,10.510000228881836,9.825560569763184,135.97999572753906,10.09000015258789,35.9971923828125,82.69999694824219,20.0,13.25,37.83000183105469
2020-03-10,11.039999961853027,11.161170959472656,140.10000610351562,11.7475004196167,39.09695053100586,88.62999725341797,20.84000015258789,14.34000015258789,44.810001373291016
2020-03-11,10.300000190734863,9.742293357849121,135.60000610351562,10.770000457763672,35.90719985961914,82.05999755859375,18.5,12.6899995803833,40.7400016784668
2020-03-12,7.940000057220459,8.163541793823242,123.7300033569336,8.5,28.507776260375977,70.0999984741211,15.25,10.600000381469727,35.349998474121094
2020-03-13,9.890000343322754,9.992095947265625,136.66000366210938,10.5,32.9974250793457,79.48999786376953,16.489999771118164,12.449999809265137,42.900001525878906
2020-03-16,6.699999809265137,8.493281364440918,125.91999816894531,8.517499923706055,24.998050689697266,68.4000015258789,13.25,10.6899995803833,39.040000915527344
2020-03-17,5.940000057220459,8.72642993927002,133.3000030517578,8.892499923706055,27.837827682495117,71.0,14.25,10.819999694824219,41.5099983215332
2020-03-18,3.9600000381469727,8.270124435424805,130.42999267578125,7.202499866485596,25.198034286499023,65.01000213623047,13.010000228881836,9.510000228881836,38.650001525878906
2020-03-19,4.300000190734863,8.626508712768555,128.39999389648438,7.637499809265137,25.88797950744629,65.0,14.899999618530273,9.59000015258789,36.400001525878906
2020-03-20,4.940000057220459,9.226035118103027,121.3499984741211,7.662499904632568,25.16803550720215,64.7699966430664,14.149999618530273,9.25,35.189998626708984
2020-03-23,3.75,9.156089782714844,120.0999984741211,7.552499771118164,21.248342514038086,61.13999938964844,14.029999732971191,8.640000343322754,34.099998474121094
2020-03-24,4.03000020980835,9.818899154663086,129.9199981689453,9.170000076293945,24.89805793762207,67.4000015258789,15.039999961853027,9.520000457763672,37.63999938964844
2020-03-25,5.369999885559082,10.258551597595215,130.82000732421875,10.0,28.89774513244629,71.7300033569336,15.90999984741211,10.520000457763672,40.849998474121094
2020-03-26,5.630000114440918,11.321044921875,137.50999450683594,10.279999732971191,28.997737884521484,74.56999969482422,15.970000267028809,10.930000305175781,42.0
2020-03-27,5.75,11.171162605285645,136.5,9.75,28.547773361206055,70.22000122070312,14.869999885559082,10.100000381469727,40.099998474121094
2020-03-30,5.099999904632568,10.831432342529297,142.52000427246094,10.399999618530273,27.427860260009766,71.97000122070312,14.510000228881836,9.779999732971191,41.77000045776367
2020-03-31,4.599999904632568,10.521677017211914,141.25,9.7475004196167,25.737991333007812,69.3499984741211,15.09000015258789,10.050000190734863,43.220001220703125
2020-04-01,4.090000152587891,10.165291786193848,136.22000122070312,9.369999885559082,23.188190460205078,68.18000030517578,15.609999656677246,9.569999694824219,43.369998931884766
2020-04-02,3.799999952316284,10.371794700622559,139.82000732421875,8.97249984741211,23.878137588500977,69.62999725341797,16.25,10.039999961853027,42.779998779296875
2020-04-03,3.9200000762939453,9.445860862731934,139.14999389648438,8.885000228881836,23.678152084350586,66.9000015258789,15.260000228881836,9.329999923706055,40.5
2020-04-06,4.010000228881836,9.659026145935059,147.6199951171875,9.550000190734863,26.437936782836914,71.56999969482422,17.68000030517578,9.699999809265137,43.130001068115234
2020-04-07,4.400000095367432,9.499152183532715,146.02000427246094,10.022500038146973,28.957740783691406,73.51000213623047,17.530000686645508,10.319999694824219,43.779998779296875
2020-04-08,4.75,9.325956344604492,147.8800048828125,10.489999771118164,30.107650756835938,75.7300033569336,17.399999618530273,11.050000190734863,43.5099983215332
2020-04-09,5.21999979019165,9.765607833862305,149.35000610351562,10.412500381469727,28.977739334106445,74.87000274658203,18.040000915527344,10.699999809265137,43.279998779296875
2020-04-13,5.25,9.459183692932129,150.1999969482422,10.477499961853027,28.257795333862305,75.95999908447266,17.81999969482422,11.229999542236328,44.56999969482422
2020-04-14,5.429999828338623,9.659026145935059,154.5500030517578,10.725000381469727,29.777677536010742,76.8499984741211,18.860000610351562,11.5600004196167,44.529998779296875
2020-04-15,5.369999885559082,9.355932235717773,153.42999267578125,10.962499618530273,31.79751968383789,76.05000305175781,19.049999237060547,11.3100004196167,43.189998626708984
2020-04-16,5.460000038146973,9.036185264587402,154.75,11.392499923706055,32.327476501464844,74.93000030517578,19.270000457763672,11.579999923706055,42.7599983215332
2020-04-17,5.800000190734863,9.176074981689453,158.3800048828125,11.147500038146973,33.337398529052734,76.0,19.049999237060547,12.300000190734863,44.0
2020-04-20,5.800000190734863,9.209382057189941,157.64999389648438,12.119999885559082,33.45738983154297,75.66000366210938,18.920000076293945,11.850000381469727,42.459999084472656
2020-04-22,6.400000095367432,9.315963745117188,159.3800048828125,12.637499809265137,34.99726867675781,77.69999694824219,19.450000762939453,11.699999809265137,42.900001525878906
2020-04-23,6.199999809265137,9.82889175415039,162.6999969482422,12.367500305175781,34.5973014831543,76.6500015258789,19.510000228881836,11.930000305175781,43.5099983215332
2020-04-24,5.900000095367432,9.379246711730957,168.58999633789062,11.845000267028809,33.22740936279297,72.41000366210938,18.549999237060547,10.930000305175781,43.7599983215332
2020-04-27,5.860000133514404,9.266002655029297,171.5500030517578,12.375,35.397239685058594,75.29000091552734,20.559999465942383,11.319999694824219,44.54999923706055
2020-04-28,6.380000114440918,9.592411994934082,166.0800018310547,12.949999809265137,35.05726623535156,78.30000305175781,20.309999465942383,11.979999542236328,44.61000061035156
2020-04-29,6.260000228881836,9.629050254821777,165.42999267578125,12.654999732971191,36.31716537475586,80.18000030517578,20.3799991607666,12.460000038146973,46.72999954223633
2020-04-30,6.570000171661377,9.385909080505371,166.39999389648438,12.425000190734863,35.51722717285156,77.20999908447266,19.389999389648438,11.739999771118164,44.86000061035156
2020-05-04,6.150000095367432,9.056168556213379,165.75,12.859999656677246,34.397315979003906,76.0999984741211,18.399999618530273,11.470000267028809,43.93000030517578
2020-05-05,6.0,9.189396858215332,169.0,12.550000190734863,34.51730728149414,76.54000091552734,18.34000015258789,11.510000228881836,43.70000076293945
2020-05-06,5.869999885559082,9.092806816101074,171.16000366210938,13.787500381469727,36.497154235839844,76.19999694824219,18.309999465942383,11.640000343322754,44.33000183105469
2020-05-07,5.579999923706055,8.733092308044434,177.14999389648438,14.197500228881836,36.44715881347656,75.4000015258789,18.40999984741211,12.449999809265137,46.04999923706055
2020-05-08,5.510000228881836,8.583209991455078,176.8000030517578,13.885000228881836,35.69721603393555,77.43000030517578,18.739999771118164,13.0,48.849998474121094
2020-05-11,5.360000133514404,8.589872360229492,179.5,13.737500190734863,34.147335052490234,76.13999938964844,20.850000381469727,12.5,47.72999954223633
2020-05-12,4.940000057220459,8.366715431213379,177.4499969482422,13.699999809265137,32.04750061035156,75.0,20.3700008392334,12.130000114440918,47.459999084472656
2020-05-13,4.579999923706055,8.54990291595459,175.17999267578125,13.774999618530273,32.43000030517578,75.1500015258789,22.850000381469727,11.630000114440918,48.540000915527344
2020-05-14,4.880000114440918,8.852996826171875,174.72000122070312,13.875,33.2400016784668,76.25,23.059999465942383,11.739999771118164,48.09000015258789
2020-05-15,4.789999961853027,8.803035736083984,176.5500030517578,13.782500267028809,32.18000030517578,74.55999755859375,22.65999984741211,10.920000076293945,48.04999923706055
2020-05-18,5.400000095367432,9.325956344604492,177.97999572753906,13.9375,33.36000061035156,78.02999877929688,21.739999771118164,11.819999694824219,51.2599983215332
2020-05-19,5.539999961853027,9.325956344604492,177.5399932861328,14.645000457763672,32.540000915527344,77.6500015258789,22.0,11.800000190734863,52.29999923706055
2020-05-20,5.659999847412109,8.756406784057617,178.22999572753906,14.225000381469727,33.709999084472656,78.44999694824219,22.469999313354492,11.920000076293945,52.5
2020-05-21,6.210000038146973,8.693122863769531,173.52000427246094,14.572500228881836,33.90999984741211,79.97000122070312,21.799999237060547,12.050000190734863,51.130001068115234
2020-05-22,5.840000152587891,9.049508094787598,173.1999969482422,14.412500381469727,34.099998474121094,79.94000244140625,21.760000228881836,11.600000381469727,50.27000045776367
2020-05-25,6.559999942779541,9.992095947265625,176.5,15.100000381469727,35.13999938964844,82.5999984741211,21.75,12.359999656677246,50.099998474121094
2020-05-26,6.949999809265137,11.057918548583984,168.8300018310547,16.1200008392334,36.08000183105469,82.44999694824219,22.5,11.949999809265137,49.20000076293945
2020-05-27,7.440000057220459,11.121203422546387,169.3800048828125,16.84000015258789,38.70000076293945,84.68000030517578,23.25,13.260000228881836,50.63999938964844
2020-05-28,7.230000019073486,10.858077049255371,172.35000610351562,16.3125,37.7400016784668,83.6500015258789,23.209999084472656,13.529999732971191,50.09000015258789
2020-05-29,7.590000152587891,10.784802436828613,170.60000610351562,16.087499618530273,37.18000030517578,84.1500015258789,23.1299991607666,13.430000305175781,53.0
2020-06-01,7.699999809265137,11.574177742004395,174.02000427246094,15.925000190734863,37.970001220703125,85.33000183105469,23.670000076293945,13.520000457763672,53.41999816894531
2020-06-02,8.100000381469727,11.321044921875,169.8000030517578,15.449999809265137,38.0099983215332,87.77999877929688,23.350000381469727,14.359999656677246,53.41999816894531
2020-06-03,9.199999809265137,11.687420845031738,167.89999389648438,15.595000267028809,38.33000183105469,89.37000274658203,22.649999618530273,15.34000015258789,53.65999984741211
2020-06-04,9.050000190734863,11.740713119506836,168.4499969482422,15.1225004196167,37.90999984741211,90.30999755859375,23.450000762939453,15.359999656677246,55.65999984741211
2020-06-05,9.380000114440918,11.79067325592041,168.05999755859375,14.862500190734863,40.13999938964844,91.05000305175781,22.700000762939453,15.170000076293945,54.61000061035156
2020-06-08,9.220000267028809,11.687420845031738,165.88999938964844,15.595000267028809,41.290000915527344,93.94999694824219,23.25,15.5,54.779998779296875
2020-06-09,8.75,11.424296379089355,165.6199951171875,15.595000267028809,41.209999084472656,92.94999694824219,23.06999969482422,14.960000038146973,54.9900016784668
2020-06-10,8.59000015258789,10.824769973754883,166.9199981689453,16.149999618530273,40.849998474121094,91.16999816894531,22.520000457763672,14.34000015258789,54.20000076293945
2020-06-12,8.59000015258789,10.928022384643555,162.1999969482422,15.987500190734863,40.02000045776367,89.25,21.559999465942383,13.880000114440918,53.400001525878906
2020-06-15,8.529999732971191,11.104549407958984,165.85000610351562,16.462499618530273,40.58000183105469,89.06999969482422,21.200000762939453,13.550000190734863,53.880001068115234
2020-06-16,8.359999656677246,11.041266441345215,173.1199951171875,16.5,40.310001373291016,90.0,22.100000381469727,14.800000190734863,55.38999938964844
2020-06-17,8.5600004196167,11.251099586486816,172.9199981689453,16.797500610351562,41.91999816894531,91.94999694824219,22.489999771118164,14.720000267028809,56.20000076293945
2020-06-18,8.539999961853027,11.131195068359375,177.0500030517578,17.424999237060547,41.540000915527344,92.62999725341797,22.360000610351562,15.300000190734863,56.16999816894531
2020-06-19,8.8100004196167,10.961329460144043,173.89999389648438,17.850000381469727,42.22999954223633,92.63999938964844,22.450000762939453,15.449999809265137,55.16999816894531
2020-06-22,8.729999542236328,12.5767183303833,173.8000030517578,17.725000381469727,41.04999923706055,91.75,22.010000228881836,15.220000267028809,55.0
2020-06-23,8.529999732971191,12.663315773010254,171.14999389648438,17.5625,42.34000015258789,92.26000213623047,22.18000030517578,15.510000228881836,55.59000015258789
2020-06-24,8.199999809265137,12.52342700958252,171.7899932861328,17.450000762939453,41.29999923706055,90.7699966430664,21.8700008392334,15.739999771118164,55.38999938964844
2020-06-25,8.220000267028809,12.953086853027344,173.9199981689453,17.422500610351562,41.86000061035156,92.38999938964844,21.989999771118164,15.65999984741211,56.0
2020-06-26,8.170000076293945,13.615896224975586,174.02999877929688,17.337499618530273,39.900001525878906,90.22000122070312,21.450000762939453,15.180000305175781,55.619998931884766
2020-06-29,8.25,14.395279884338379,174.02999877929688,17.602500915527344,40.02000045776367,92.30000305175781,20.8700008392334,15.6899995803833,55.630001068115234
2020-06-30,8.350000381469727,13.722477912902832,177.94000244140625,17.912500381469727,39.900001525878906,91.62000274658203,21.260000228881836,16.010000228881836,55.91999816894531
2020-07-01,8.430000305175781,14.881562232971191,174.1999969482422,18.075000762939453,40.279998779296875,92.68000030517578,20.5,15.479999542236328,54.540000915527344
2020-07-02,8.289999961853027,14.71502685546875,177.41000366210938,17.524999618530273,40.810001373291016,92.5,20.399999618530273,15.779999732971191,55.4900016784668
2020-07-03,8.579999923706055,14.974821090698242,177.99000549316406,18.0,41.29999923706055,93.19000244140625,20.190000534057617,15.710000038146973,55.2599983215332
2020-07-06,8.760000228881836,15.25,179.6199951171875,17.997499465942383,40.65999984741211,95.30999755859375,21.149999618530273,16.149999618530273,56.56999969482422
2020-07-07,8.850000381469727,15.033332824707031,178.80999755859375,18.68000030517578,39.90999984741211,94.0999984741211,20.5,15.770000457763672,56.369998931884766
2020-07-08,8.760000228881836,15.399999618530273,178.97000122070312,19.174999237060547,42.31999969482422,96.0999984741211,20.90999984741211,15.960000038146973,57.31999969482422
2020-07-09,8.649999618530273,15.373332977294922,177.94000244140625,19.850000381469727,42.150001525878906,95.41000366210938,20.700000762939453,16.049999237060547,56.41999816894531
2020-07-10,8.850000381469727,16.72333335876465,178.9199981689453,20.045000076293945,42.029998779296875,96.33999633789062,20.600000381469727,16.100000381469727,56.970001220703125
2020-07-13,9.210000038146973,16.333332061767578,179.66000366210938,20.125,39.900001525878906,95.05000305175781,20.079999923706055,16.260000228881836,57.650001525878906
2020-07-14,8.850000381469727,16.376665115356445,180.39999389648438,20.125,39.68000030517578,96.5999984741211,20.100000381469727,16.600000381469727,61.70000076293945
2020-07-15,8.789999961853027,16.59666633605957,182.97999572753906,20.375,40.54999923706055,98.02999877929688,20.309999465942383,16.549999237060547,61.790000915527344
2020-07-16,8.5600004196167,16.81333351135254,180.3699951171875,20.045000076293945,40.439998626708984,96.81999969482422,20.149999618530273,16.239999771118164,60.119998931884766
2020-07-17,8.989999771118164,16.933332443237305,182.67999267578125,20.5,42.0,99.12999725341797,20.68000030517578,16.309999465942383,61.040000915527344
2020-07-20,8.890000343322754,17.133333206176758,183.0,21.75,43.439998626708984,100.5,21.25,16.309999465942383,60.79999923706055
2020-07-21,8.869999885559082,17.5766658782959,178.8000030517578,21.075000762939453,43.369998931884766,100.29000091552734,20.889999389648438,16.149999618530273,59.70000076293945
2020-07-22,8.6899995803833,18.163333892822266,175.63999938964844,21.162500381469727,43.47999954223633,100.37999725341797,20.579999923706055,16.739999771118164,59.2400016784668
2020-07-23,8.140000343322754,17.91666603088379,177.80999755859375,20.100000381469727,42.79999923706055,98.4000015258789,20.399999618530273,16.389999389648438,58.849998474121094
2020-07-24,8.050000190734863,18.25666618347168,176.52000427246094,19.917499542236328,42.599998474121094,98.58999633789062,20.329999923706055,17.139999389648438,58.599998474121094
2020-07-27,7.880000114440918,18.536666870117188,175.77000427246094,19.837499618530273,43.18000030517578,100.45999908447266,20.1200008392334,17.84000015258789,61.369998931884766
2020-07-28,7.940000057220459,18.643333435058594,174.86000061035156,20.100000381469727,44.119998931884766,100.05000305175781,21.299999237060547,17.729999542236328,60.34000015258789
2020-07-29,7.960000038146973,19.836666107177734,177.7899932861328,20.052499771118164,47.09000015258789,101.4800033569336,21.860000610351562,17.989999771118164,62.95000076293945
2020-07-30,8.199999809265137,20.0,176.30999755859375,20.822500228881836,48.66999816894531,101.30999755859375,21.200000762939453,17.739999771118164,61.27000045776367
2020-07-31,8.15999984741211,20.19333267211914,180.16000366210938,20.177499771118164,47.040000915527344,99.29000091552734,20.700000762939453,17.450000762939453,60.709999084472656
2020-08-03,7.789999961853027,20.709999084472656,184.60000610351562,20.642499923706055,46.61000061035156,99.19999694824219,20.6299991607666,17.5,60.2599983215332
2020-08-04,7.550000190734863,20.316665649414062,184.35000610351562,20.625,46.7400016784668,97.5999984741211,20.389999389648438,17.479999542236328,60.70000076293945
